2096639629414420754,8150801146949541369,9205660419672570711,1558353907308380933,6360422360545407053,7147353506662025748,1718875889756827282,6654169376884572682,10266103317662470887,16676122678836232,3282319186692164515,11027986242342986424,8558734655107337094,447236829970645474,4039754695854363853,3325444724127883854
1927155967355638130,4890825038070451435,7765150928581489559,1488551111219351308,6407587048568317021,7427158170220989446,1728130831315185472,6210879346456691402,10260559581099824721,8225390242119563277,3209804478208573328,11610075094020981448,3426258288931487366,149926553396954290,6449267360600218317,3326877319209337676
1151415196443842866,6025780532376674042,7765608329713472287,1486589583150482246,5822101504891216989,7169892442276858406,3988655023880089234,6210556012193939976,10251551833205708385,7072679568867342861,3281932510616108945,9909965953652359880,5730975535685640070,433653192514586815,828735443240276173,3075771189740094028
2134366071884271968,6022921800936529379,4889065746060475263,553419237486037774,6405317604290785294,7076421673498298884,8068950804963469202,5656056974400078538,11404423308956604144,1168462933567911962,976577855994747808,11038119607926654648,8615091220818929286,149902501583241650,2968021134678488269,3318969271712109164
2322347316501082530,4689054767947077049,6999529732114471382,6117978969418122020,1504452188033410117,2572331114202503430,5988108085348347843,9123267932189534984,9530763683859501809,3645510621343045772,6239883838881163649,15361574977941411128,5605499214957090754,330351635444206050,1189200434650995397,1133591528998364740
6454975697785756146,1263003883866103273,7765176796365244775,1417623411525356485,1210412881863754829,3103209963748314116,3446035027567119491,932337043378049672,11270476401456485443,2327303897259210778,399625345874804353,9909334308650072664,6739245359252869094,163439482851018175,2927427167008380109,804377321568911932
8129716411167453680,6455126559495116766,257113526261630315,3728496370655103246,2210997229723502220,7720510192162668596,7157062899462246274,385077871529228968,10830737713196667516,2429169526404854030,2746287265411783585,11040934641443683948,6524189705911633878,2527758570230761932,7144001480777532621,39706601488405120
4652234643545174464,5897346575927549811,560753299062783311,553461987577365407,1838967781593904142,6998806220246649860,8307641620746415494,6266777336513358664,11120517310962947680,3867790743717581320,944846500174913449,11324942342922175016,6596365882660726690,2888678265996132782,518129457724966089,7965808549359418212
8402214990517673104,5876396244411571469,66836858484024683,3079423613699296098,6092598940535501388,7183594367710496772,8258066892010884482,4924714071707392680,10979796317166080617,2383027601957515274,3192349179180760993,9875012030030431002,1984548113896671204,2402361055865849083,1837701191092198597,508675559779499520
7251501564614533536,4720439219187817923,2430711591024051038,5832016490885679957,1327858525917638734,2536324033082019086,6222475370559516352,7376061494579823496,10958405316565480163,8153539270461929880,6816906305295112586,11365121238594488168,5407964806100494178,2961028686316128736,5800864462987960005,3358405444695817741
5961158991556688240,5845029613507780570,2802175077406527351,6282071029908179783,6403345130904072780,7679077260731318804,8618392915615263616,1592123190098563818,10115250323697505891,3895188005221101578,3281371687777749377,10169502949028937320,6703207625950987986,438122977769022895,4071367860634293453,1083139597765888262
6385688812635148784,5845273696650288585,7764482717579014999,1632959871181062991,6119638149674755149,7139490897408396950,1700821419869683072,1601093282108834506,10251484206789539424,2526366399531612173,976859090992259041,9916723300577181832,1120441736715798150,510216722609587377,2954457557086360781,1124593600186731340
6889630038082492770,6563951890542305243,4883014602070481191,5993838900336864072,6254743937522566381,2455465794000899078,4006670406205507728,5048635010970079976,11272657831149900899,3632457494065854472,3286438231822580097,9911091328366163560,2235082781392572386,294044073840034035,1765489666902841037,3101994953441987079
8692714760812933552,5881061280053662926,5455375765266034031,8587637786498788182,6675875496758817920,2537165228693507108,6277892835222064642,4996762313672104608,10250898736920171073,3532885861798572043,998045115448298625,9919483900687318120,6758657809815863942,726810956084889082,1199162006383156940,4866450806477353476
6615966541757192658,5410344290818138103,8341074933485849951,4731109447277087564,5903603629197546596,7133914244216622596,2871834802845723922,1601403197151036106,11412376109839357561,2611266277569738778,3286291730087817089,9876188988526080616,1265119909105307558,149928404526786803,1272380690568959181,3325939839217887756
8430358776007155632,8311379333999922920,6615724911295382511,6711318199276111630,6660067735345558733,7180921442087831556,1691820197536082386,8507400065753285130,10107995197023105585,3604131884084247050,3279254096569073601,9262573781961641480,7748610184749857550,751509218256164018,5225396570733271759,4516967894790630221
4349576633431673120,3825059593643760123,2574126526924907999,8770599875985305367,6840143412283298836,7183456170181839012,3641913789888801107,147806538620762824,10237408849495789757,4251438701321057048,2098541374419643298,14197955747653691144,5263805899502727714,3026459867743110328,6389578170060716767,9263116880883011149
2599297870272985504,1423233645490205810,809345650631263100,6119658623714658116,6263699367119806660,7183681781686851078,6303504843108593408,4619861818999736584,10111921037661778065,3559638737479825946,1018306272017268097,11042621292953608635,5407103330494128898,3122090909406020066,5819459367134404549,12586289722786506508
2610376414415352226,1430129790438298107,4693387516083367934,1508536242347934548,1505399984304123988,7150244808348581926,6294498064255369089,7358136154213754634,10255948227226579929,3659017266999384728,1047303975777106329,10790419226927441768,8000912833039509411,2816901699990325730,5800854567249043141,12577238696443965197
2221583363113606290,1843827663219852744,7188151965500883271,6639269505832200966,1507685790074004805,2572895834587500036,3565601127505342096,8987038521159902026,12557251216556398425,2754010927623895592,363316653519813555,11033614427682997064,5585171592238665702,816458868785611187,5989865016352701069,12964414120530471516
4086617546333942256,5880699903836911469,3311398580005422415,1710927441506812864,1920002586313331884,7715936115880562214,1701178411679190423,509206998344831724,11143062277741687361,6994218707308304409,3300405868793438121,9925106295204903976,5459651092977010290,617388656072412656,6963786889666791109,14094924543996393100
2610573228070793640,6449249736498566858,692392385474356086,1579476719812936532,1649515154134261842,7183596552490046734,6033323979817041858,2602265127791004426,10116424602929541873,3476607673797228568,1099058692371011995,11357237879795229612,5478878899452486564,672062497714291046,8115730064619723469,12586280513298560769
1499890078167375280,7139546226160502777,2576396957024436591,1562587753591475019,1192398751693198917,4797390394375786006,8294131044263734531,6203736914694867624,10089632837458171505,2528275149468266798,978904180302576019,10164419357228933194,6415249928800282498,798479804902869179,6460632466859053257,10306859286945647428
2605530042033893800,5891295966062399690,2966498951628505464,6084201697334985557,1616036142758211662,160848660008256294,6294533281913356224,7358066850621476746,9850519534428173050,3496804044449561112,9086720830886664601,11366809884829811368,5370810590546600870,3194052170510961634,5802007954510355141,13743670859300929285
2610555222455611816,8179196044468769992,2993446194734387573,6081967869819818838,1649796621854814215,7147607354817892142,6024308027143863744,440573041712204042,10111867675914482418,3474352128780450328,3369154791865604507,11366246039996236732,5370810108714395298,2901318453340081120,5803125058865782469,12446606668095844108
2601002801564602786,4886496302182128064,117228917431361902,6093349531384226636,1327510206284584020,7148011975210158134,8330405977032766657,5484638125248252810,10251551695763084497,1170496503849220632,1124919411981695377,11032490718293132394,5458833151225730691,601130661923735730,5764694933736627909,10348141439988066892
2610049456804589952,6022684304747747402,2385710667435894655,6102066454720373589,1649446972589597779,7437502821217391652,8289592457597231808,5052856649196931528,10251482975214975193,2323339101447952156,9090679557506103689,11356179436576612906,5731652212077496226,2979005426619466658,3495009356999416517,12658272566157046789
2610886048787788258,4888754116493827801,692423171816580438,6120151748241998684,1656551994221281878,4804020293517692974,6330518261810275714,7214003922633919624,10111938045690460241,3581596199375894552,7969828359523539849,11317271600116442025,5731089824739075114,3122091179787616742,6918458663122083525,12227126690442305068
4079890336075527424,6455232144904521690,2492165514240255839,7471311048519396164,6253250663296980212,7643049838546475142,8579512448207521299,295909999479925480,16017262161290138721,3604732216364692760,4595326258753313700,12188791314249048168,6557948286578181734,6959352477125394842,4035356647195792589,9478429846494035973
2133266011272303074,4745725786971315705,7771861812830862199,3865617743490777932,2219151293690668101,7183382302628086276,1691818927265689234,2185496245875565274,10239169683000332924,1166208932046237849,290943330531696560,12756805936131024536,7968754307761123862,442662384890004910,4226705620010325197,11675568641274731116
1851483050786870130,6025243969494392307,7917877222251489558,1516701078227985220,6398858764833235596,7066378047095294500,1718871310282268166,1535749306027119240,10233537977427236427,2317406128118741003,2098047037898756010,10452649173894118120,2275606244841981602,149753444777803943,2956850099626284237,12259526962412700220
2295400415132752242,5842738222837665230,7188294371418100039,1480116210535181643,6406461008370132173,7463521351902009860,4024543036569103427,1601407666133504616,11260921099651355201,2532191609852801599,908113260337446785,10959304655959466728,6597074107738986150,149928752720838807,1946226276546695373,10137370411337698156
2610006687490896290,5873353035318019545,5873357281528308053,6117987868590113620,1652084696559562823,7147904497818517550,6024268428593938049,3917877452014914312,9512888925474075379,2314041863021330072,977725780896520603,11366249338446418920,5225859275082933792,2324611170115209648,5804242163250010829,12657995627047447308
2322343550870155682,8341334427063112794,5303620867479006070,6120160516425090900,6263453075450331207,7183653722527077670,241660200100114368,440607126723666952,10256035641622083793,1154998011449064088,3344081232314252185,11326279344217301931,5370801863047186082,2470194863075707364,8125865326297472709,17045898576990109485
2815565635554434466,8306497492713115116,6614647269372253183,6069270207185520398,5975432666287174862,7319407177459403798,1718841881257914258,3895996072058589706,10256583748659916901,4757268824221334043,3279399167142428610,11646103343851054730,7748676120810077698,744754097953916086,5765863709349837519,11515550862610451397
1599554703501597490,8349343269734817789,5470663559512082431,6710757461314471686,6808756924072325261,7139038913295390726,3988655182726638338,6201839159646884426,10107367924536399409,1298216032325874203,4433833599455227777,10487551238855044760,8902653018637811586,2460343801829344498,5225972634294483663,12298906426492242756
2148263358197330754,4721379343962890223,7476942968970334590,5162356891715308423,6470901342583054532,7723887994442861060,8636404976453692690,445921859891679946,10250248290219135589,3512566857926236441,945618099503655689,11029112958443400936,9216286588978005378,591246808275962083,1701278186329654477,10162407544989346428
2133244569989468418,5878699960232713441,7767393468446735223,6101924357908612044,6468402136547258383,6931180724563970820,5736051632087934674,6661485495647486474,10235827167657301745,1170712542813682696,2127849096727515042,9299659516595284664,6234881782869598886,447166448349954226,2893588453756032205,12542059119820292716
8961788625306245280,1235610642616376811,2722480967862619487,2285124895631157763,6829834290856951821,7147567773992897078,5952252431590866128,2601141981547238122,14854161383682437857,2314679598946235162,2125915806329742744,9599776396954569386,5443967678391747366,743418803276039584,5773727407770736333,10721179455408499911
7791371137887826338,1279126162049015113,115914038838708597,5813704141636567892,1723826750221959238,7474714263075670046,4835331818281578371,7231682971313146378,10089420045464703729,1228678785287912984,864836589872101769,9916648399030594461,5731010668508717958,600013815809002210,5803045891931430605,12009819503837607429
8943775874984303008,1231608566319119866,2864603985944692063,6170895614602062599,6695764524211631117,7183737308512832054,6204419066836892882,7356940988960346698,10233468165454516961,1175286216971563544,2272281690237578704,10883865376469813898,5442841778606515974,158089253885003170,5989865005529208525,9568257744643222981
6349681050263878048,1231065407591800136,3297254660213345631,6171731241016951559,6263506921048502285,7184157304271588918,8294133175616912851,7212823598170280936,9658142143519871552,2328190406422753816,6888472373575317904,13194774834923971242,5263823684627310114,2454751478194062754,5764685024294900429,9550296397569780053
6083720711074605480,4130529840949467979,7707117131179126134,6534282800729714131,1496802935164631112,2860299525206235198,3745735458976503234,4924981179078986370,9231399656681771832,3568019395710333726,2151735887499392413,10105309924496412296,5232839281952105378,703739283534857446,8755082868081562268,12650383057641469013
4917807393716955552,4112453947098372955,7625508079381146998,6678398126244513731,1496517062144291913,7327852763103271102,3736763452683916482,5069113959340853890,9965505087674455728,1188990667498517278,4420431892069512697,9888012616867947208,6453310625555620774,721750933869774018,8683027489177211532,12577201211890267653
5519906834964404560,8288707391923887992,2585967653841981775,1561464002762181575,1503448392168043612,7688138473393604796,4015694683323042834,6212746247944309640,11241216234768275029,1307500307336982796,1084879510241049987,10023681946099024744,6594026121925174150,167952492785518738,6449372911588200649,10208285938985388892
7208162956596082082,4720369949960805835,2390073383563870559,5802462185266834320,1615668991706783822,2536319359591370030,8239947309881831104,5070007381347834760,11245790170414396403,3544109235380983960,6888436137912449417,11365121317900518248,5624427893912217570,2979031814051267554,5809862866150202949,12658061598243749388
7253217929113205154,5841754709685656776,115650156177819989,6093209476409983820,1650888172493332554,7183273453693420804,3682726621911989952,8943331205172726658,10107646686208966497,2319112546404318744,3429673063439169945,11321284193044603776,5188705127912908322,671509164494668256,5794663217806235341,12577272793153732420
7222247229175230880,5890813819409601625,656355348543859069,5813423177727705925,1649515157594816576,7186416126109274150,6852944408586825602,458551706219579528,11260356225589785201,8108015155516062232,890248382357199305,9636869418064027945,1119394469087000450,668764096218087922,8107759708059508421,12587335530540496421
7217175653413155240,5873351935826155226,3002522940314141052,5793156464024683348,1613486375302013510,4767701238179677478,8311866080676097920,8510778383001356554,9251750516904637171,3473718494429985560,7930984267814017435,11330781363357483944,5334781859865764771,3051063008066210274,5802007955060349637,12587486009019891460
7214919456622504362,8196796468877055817,3006816531056215412,5795680929854456644,6263733451783663686,2572353363175916038,8591370699140050753,1449343555546814984,11260920547785257817,3510098815092578840,1084664006365706633,10176733886852839201,7748992737495463840,816186890139945442,5820004761400549061,12649331458780226308
5782017220968291234,6038934676621964721,1146856209042917247,6386496082137286469,6520385812579741901,4833195831084029958,529890462748192130,2743002078184866312,9566934319984801297,5927920846772646427,4361987108158324096,9478676220027112120,832290455910039430,2478358200343021042,6378902941441776333,12299180402472307556
